grviIn,meanRefR,meanRefG,illumR,illumG,blockIdx,sunRoll,sunPitch,sunYaw,camRoll,camPitch,camYaw,grviOut
0.2811802625656128,0.0007847577217034,0.0013550776056945,550.956812,480.270977,1.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1407830566167831
0.2607848644256592,0.0007892195135354,0.0013257971731945,550.956812,480.270977,2.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1160858944058418
0.2661295235157013,0.0007348376675508,0.001239355537109,550.956812,480.270977,3.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1185073554515838
0.2635179460048675,0.0007694942760281,0.0012902235612273,550.956812,480.270977,4.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1293489784002304
0.2503572106361389,0.0007214229553937,0.0011835681507363,550.956812,480.270977,5.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1096249222755432
0.259213238954544,0.0007563816034235,0.0012602540664374,550.956812,480.270977,6.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1204298883676529
0.2303195893764495,0.0007334385882131,0.0011732055572792,550.956812,480.270977,7.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1012221500277519
0.2332437932491302,0.0006685590487904,0.0010671803029254,550.956812,480.270977,8.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.0958175882697105
0.1831898540258407,0.0007033653091639,0.0010371702956035,550.956812,480.270977,9.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.0784930437803268
0.1953272074460983,0.0006386850145645,0.0009620265918783,550.956812,480.270977,10.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.0832649767398834
0.1723677068948745,0.0005164715112186,0.0007455819868482,550.956812,480.270977,11.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.0655193552374839
0.2067952305078506,0.0005149738281033,0.0007716228137724,550.956812,480.270977,12.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.0919326022267341
0.2120496034622192,0.00046607494005,0.0007041898206807,550.956812,480.270977,13.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.0904106721282005
0.2645709812641144,0.0004006526723969,0.0006594982696697,550.956812,480.270977,14.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1143077090382576
0.2847400605678558,0.0003789989568758,0.0006360565894283,550.956812,480.270977,15.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1244737803936004
0.2802769243717193,0.000391092558857,0.0006538940360769,550.956812,480.270977,16.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1425197571516037
0.2457140386104583,0.0003134876606054,0.0004954595351591,550.956812,480.270977,17.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1039027273654937
0.2833250164985657,0.0002386572159593,0.0004009030817542,550.956812,480.270977,18.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1219448819756507
0.268400639295578,0.0002139115531463,0.0003444578615017,550.956812,480.270977,19.0,180.0,-42.301559,-85.835487,-0.0,-20.058,-0.0,0.1197679489850997
0.2943688035011291,0.0006438345299102,0.0011305067455396,550.956812,480.270977,0.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1351720988750457
0.2821929454803467,0.0007177703082561,0.0012378880055621,550.956812,480.270977,1.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1278445869684219
0.2780635058879852,0.0007186881266534,0.0012371690245345,550.956812,480.270977,2.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1382784843444824
